CODIGOS,ABEV3,BTOW3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PETR3,PETR4,QUAL3,RADL3,SBSP3,SANB11,CSNA3,SMLS3,SULA11,TAEE11,VIVT4,TIMP3,TOTS3,UGPA3,USIM5,VALE3,WEGE3,YDUQ3,IBOV
28/06/2017,17.011754304,11.198731026,17.994816756,20.953325152,10.931711113,18.109524661,18.335403769,18.157202002,23.378046254,30.295854221,38.81,14.518858437,7.0842522374,17.588839943,20.587387175,13.343836526,32.134772048,31.354217542,9.2212853141,9.360500003,12.328819086,16.327122247,14.843023476,12.243603806,22.650119434,10.365869282,23.847056947,9.7668639589,4.6924918376,7.42,12.737971378,25.28788057,30.873427177,6.3054496779,19.927877813,6.1164286264,14.744038133,13.507137307,13.488745088,23.514689115,3.7020994897,6.69,9.3601925025,20.764220479,12.544169954,11.217474811,22.893423624,68.936598266,28.983803889,21.323853568,6.6741166579,52.451375035,16.516338391,16.990555438,37.145471216,9.0314883067,29.191134108,35.261617407,4.4054541105,26.669943632,12.773006638,13.472114391,62017
29/06/2017,16.965274101,11.248151727,18.096744142,21.194688149,10.811072535,18.136225029,18.422017232,18.139624846,23.528643748,30.631266132,38.65,14.518858437,6.9300605321,17.733010762,20.57908246,13.664239381,32.696036568,31.207930368,9.3936457873,9.4514669612,11.802529575,15.558787082,14.87265027,12.341410372,22.097677496,10.340610369,23.713335132,9.6622529525,4.6641098305,7.41,12.509378536,25.379008068,31.016846629,6.3913354851,20.126329708,6.2656098124,14.33840072,13.583882406,13.469125095,23.602858178,3.8170028266,6.72,9.5711059311,20.586150594,12.670780365,11.310334702,22.554903261,68.398031092,29.192252299,21.306629131,6.4127526489,52.573965895,16.554111607,17.314561379,36.964394246,9.0594784565,28.792321546,35.317308301,4.4250339065,26.771843382,12.831665681,13.197173281,62238
30/06/2017,17.021050345,11.564444219,18.300598915,21.6095308,11.089469253,18.423253986,18.755145934,18.104470534,23.741251974,31.00293879,39.2,14.870830762,6.9214943262,17.796085496,20.52894372,14.012913075,32.895808686,31.588277019,9.4453539293,9.4150801779,12.133897045,15.760475063,14.941779454,12.617047059,22.045682961,10.527137726,23.891630885,9.7763740504,4.7019525066,7.55,12.499651181,25.333444319,31.475788872,6.4557498405,20.258630971,6.4943542977,14.311946106,13.86016476,13.733994999,24.140689463,3.9325206198,6.76,9.8329294976,20.770580118,12.85582635,11.486768494,22.594266094,68.652626483,29.997621155,21.530546818,6.7021199446,52.871686555,16.714647772,17.41729497,36.956163474,9.1341188557,29.337041143,35.976317207,4.5033530907,26.864479519,12.978313288,13.398796761,62899
01/07/2017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03/07/2017,16.993162223,11.59409664,18.402526301,21.209773336,11.145148597,18.606290026,18.91596055,18.535110853,24.06902299,30.912286922,39.37,14.853232146,7.0071563847,17.507743857,20.470528027,14.078878369,32.534316283,31.939366236,9.3850277636,9.3332099155,12.280088576,15.798891821,15.010908639,12.634830072,22.305655637,10.606800451,23.401317565,9.8904951482,4.8438625421,7.42,12.237012596,25.570375813,31.24631775,6.4557498405,20.448891695,6.6932625457,14.629401473,14.029003976,13.616275042,24.29057687,3.9939662545,6.8,9.7020177143,20.853255421,12.933740449,11.477482505,23.468120985,68.740755657,30.196594637,21.98699441,6.8047986624,53.519778344,17.092379925,17.606956984,37.33364977,9.2554095044,29.200861244,35.999521746,4.601252071,27.466614404,13.206830626,13.417126169,63279
04/07/2017,16.955978061,11.5842125,18.383994049,21.111719619,11.163708378,18.590999048,18.942121626,18.614208054,24.193044456,31.138916592,39.16,14.870830762,6.9814577672,17.444669124,20.328661343,14.135420049,32.7340884,32.036891018,9.3850277636,9.4878537445,12.328819086,15.60680803,15.070162226,12.563698023,22.260160419,10.628173378,22.955578182,9.8524547823,4.7870985279,7.36,12.198103176,25.652390561,31.934731116,6.4485926899,20.366169641,6.5739175969,14.647037882,13.943049466,13.586845052,24.140689463,3.9939662545,6.87,9.7892922365,20.980448196,12.972697499,11.542484429,23.389395319,69.03451957,30.177644782,21.909484442,6.7301232312,53.089865371,17.309575913,17.883547421,37.374856889,9.2087592549,29.628855213,35.915985406,4.5718823769,27.438823563,13.258333587,13.664573168,63231
05/07/2017,16.937385979,11.416182114,18.365461797,20.787388092,11.182268159,18.631326595,18.94883393,18.245087781,24.06902299,31.129851405,39.08,14.83563353,7.1270832666,17.444669124,20.270245649,14.135420049,32.258440501,32.475752539,9.4281178819,9.4605636571,13.283937086,16.634456313,15.504688528,12.697070614,22.078179545,10.647603311,23.517209804,10.071186886,4.8533232111,8.3,12.402377631,25.816420056,31.934731116,6.5130070453,20.421317677,6.4247364109,14.638219677,14.029003976,13.70456501,24.493365715,3.9939662545,6.88,9.7238363449,20.986807835,12.719476677,11.338192669,23.956220113,69.142233005,30.22501942,21.978382191,6.5901067978,53.739121698,17.064050013,17.543736313,37.424305432,9.395360253,29.239769787,36.101621718,4.6404116631,26.799634223,13.324551679,13.747055501,63154
06/07/2017,16.528360193,11.366761412,18.068945764,20.628993625,10.894591551,18.261657416,18.67362947,18.412070762,23.90956682,30.640331319,37.86,14.677245983,7.3241060011,17.057210047,20.153414262,13.899829715,32.058668384,33.353475581,9.3333196217,9.5060471362,15.428079536,18.372814623,15.257798584,12.581481035,22.149672031,10.624287391,23.624187256,10.204328167,4.9857725775,8.2,12.348877178,25.196753073,31.275001641,6.4271212381,20.134547891,6.2656098124,14.329582515,13.939979662,13.488745088,24.167140182,3.9847494093,6.8,9.4983771626,20.541633123,12.592866266,11.301048713,23.625572317,68.211980614,30.035520866,21.625281224,6.5901067978,53.291661256,16.780750899,17.148607116,36.517748815,9.1900991551,28.928501446,35.628249123,4.7383106433,26.79037061,13.037606613,13.499608502,62470
07/07/2017,16.751465167,11.159194464,17.892889369,20.659164,11.089469253,18.335591252,18.693766381,18.315396405,23.59065448,30.422766836,37.42,14.703643908,7.1270832666,17.255444924,20.186794658,13.899829715,31.583020485,33.177930973,9.2643754324,9.669787661,15.49630225,18.132709884,15.267674181,12.857117722,22.351150856,10.610686438,23.989693549,10.232858441,4.9573905704,8.65,12.047329173,25.570375813,30.835181991,6.4199640875,19.941529765,6.305391462,13.97685433,14.059748597,14.077344874,24.228858526,4.3855285615,6.8,9.5711059311,20.50983493,12.349384706,11.078184975,23.696425416,67.712581962,29.846022311,21.866423348,6.7114543735,54.835838467,16.695761164,17.480515641,36.385886034,9.2740696042,28.237874814,35.54935369,4.7481005413,26.762579769,13.214188192,13.747055501,62322
10/07/2017,17.021050345,11.495255236,18.041147386,20.855271435,11.219387721,18.617884079,18.901847802,18.746036723,23.838697411,31.265829207,37.33,14.870830762,7.2984073836,17.0752314,20.26190055,14.069454756,31.725714855,32.982881408,9.3074655507,9.8426248817,14.862805617,17.393187288,15.504688528,12.848226216,22.617622849,10.647603311,24.381944205,10.48012082,5.0141545845,9.16,12.324558791,25.479248315,31.437543685,6.4772212923,20.101459069,6.4247364109,14.153218423,14.136796759,14.312784788,24.599168591,4.5749347304,6.8,9.6074703153,20.986807835,12.368863231,11.12461492,24.176651978,68.544913049,30.604016529,22.090341035,6.7861298046,55.888686566,16.563554911,18.144332691,37.086407057,9.3487100035,28.597778833,35.34051284,4.8166298275,27.522196086,13.552636219,13.976173092,63025
11/07/2017,17.216267197,11.59409664,18.254268284,21.021208495,11.460664877,18.873291875,19.230750694,18.904231126,24.839727812,31.338350701,37.38,14.958823844,7.4097680596,17.390605067,20.370386838,14.022336689,31.858896266,33.021891321,9.4970620712,9.82443149,14.346262209,16.980207137,15.72195168,12.768202662,22.65661875,10.764182909,24.604813896,10.41355018,4.9952332465,9.04,12.071647561,26.089802549,31.093337003,6.5702642501,20.404773266,6.5341359473,14.488310199,14.423415922,14.597274685,24.819591248,4.6697146219,6.78,9.5783788079,21.01224639,12.729215939,11.449624538,24.129416578,67.790919005,30.651391167,22.546788627,7.2248479625,56.046613781,16.620214734,18.112722355,37.078165633,9.4606706023,28.344873306,35.679299108,4.8949490117,27.827895336,13.714502667,13.948678981,63832
12/07/2017,17.337115725,12.108071939,18.66197783,21.398338177,11.924659406,19.700006583,19.740885791,19.009694061,25.548421901,31.809740413,38.22,15.187605856,7.5553935591,18.273651334,20.779296693,14.154267276,32.819705022,33.353475581,9.7383667336,10.115525756,14.804329005,17.623687838,15.356554561,12.981598807,22.793104406,10.880762507,25.344741271,10.48012082,5.174985958,9.33,12.125148013,26.42697429,32.221570018,6.5845785513,20.62536541,6.5639721845,14.241400469,14.673051967,14.979864545,25.524943753,4.8388437314,6.8,9.7311092217,21.482859657,13.225918321,12.016069872,24.877310403,68.34907044,31.058813059,23.158256157,7.3928676826,56.906439728,16.80908081,18.136430107,37.177062718,9.395360253,27.946060744,35.990239931,4.9634782978,27.698204745,13.883726681,14.214455388,64835
13/07/2017,17.365003847,12.187145062,18.949227737,21.835808609,12.045297984,19.92180809,19.915405692,18.622996632,25.77874748,32.181413071,38.54,15.662768495,7.5468273532,18.534960944,21.238277142,14.371010383,33.62830645,33.96788171,9.7900748756,10.197396018,14.911536128,17.863792576,15.376305757,13.123862903,22.74110987,10.913793394,25.852884167,10.385019905,5.1466039509,9.25,12.125148013,26.709469532,32.795247822,6.6060500031,20.680513446,7.1805877533,14.197309446,15.258617998,14.91119457,26.045141225,4.6391454187,6.87,9.7456549754,22.064766601,13.196700534,11.951067948,24.420701542,68.956182527,31.589409012,23.158256157,7.2155135336,56.722191311,17.064050013,18.428825712,37.531443941,9.3860302031,28.218420543,36.236208043,4.9145288077,27.031224564,14.126526352,14.296937721,65178
14/07/2017,17.430076131,12.602278957,19.023356745,21.994203076,11.933939297,20.157052113,19.935542604,18.807556769,26.053366439,32.743454652,38.7,15.680367112,7.7095852644,18.652099735,21.446904619,14.606600718,33.77100082,33.987386666,9.9107272068,10.10642906,14.219562883,16.951394569,15.297300975,13.141645915,22.585126264,11.024544012,25.843969379,10.404040088,5.1466039509,9.23,11.979237688,26.454312539,33.062964131,6.5917357019,20.724631874,7.1109698665,14.550037631,15.156914424,14.852334592,25.524943753,4.8542051401,6.75,10.065661556,22.160161182,13.26487537,12.118215752,24.853692704,68.251149136,32.015780759,23.00323622,7.2528512492,57.231067892,16.997946887,18.0415991,37.407822584,9.3487100035,28.636687376,36.45433071,4.8949490117,27.346187427,13.979375036,14.54438472,65436
17/07/2017,17.513740497,12.365059588,19.15308251,21.617073393,11.776181157,20.0159057,19.801296526,18.895442548,25.920486297,34.447709767,38.46,15.671567804,7.7695487053,18.580014325,21.52201051,14.465246517,33.72343603,33.255950798,9.9451993014,10.151912539,13.829718801,16.548018607,15.31705217,13.106079891,22.585126264,11.018715032,26.040094707,10.48012082,5.1466039509,9.66,11.517188325,26.244719295,32.83349301,6.5702642501,20.526098945,7.1706423409,14.770492747,15.024391585,14.695374649,25.216352032,5.0698793178,6.7,10.334758,22.001170214,13.09930791,11.969639926,24.948163503,68.251149136,32.688500627,22.994624001,7.2808545359,56.801154918,17.045163406,17.883547421,37.498478246,9.3113898039,28.938228581,35.131671989,4.8949490117,27.5314597,14.111811221,14.663525868,65212
18/07/2017,17.430076131,12.355175448,19.060421249,21.798095641,12.091697437,20.25787098,20.04965177,19.000905483,25.93820365,34.683404623,37.8,15.636370571,7.7352838819,18.940441373,21.563736006,14.502940971,33.67587124,33.460752841,9.7469847573,10.070042277,14.151340168,16.807331725,15.089913421,12.972707301,22.650119434,10.91767938,25.933117255,10.299429082,5.0709185987,9.51,11.536643035,26.40874879,32.929105977,6.6275214549,20.54815816,7.0612428045,14.726401724,15.163078277,14.656134663,25.040013906,5.2843245829,6.7,10.283847862,22.02024913,13.245396845,12.016069872,25.546478563,68.730963527,33.522294266,23.218541688,7.1781758181,57.511827385,17.186812963,17.85983967,37.74572096,9.4233504027,29.181406973,34.16172226,4.8264197255,27.698204745,14.420828985,14.828490534,65337
19/07/2017,17.495148416,12.1476085,19.106751879,21.730212298,11.943219187,19.995741926,19.801296526,19.246985665,26.026790411,35.589923301,37.29,15.521979565,7.6410556176,18.525950268,21.52201051,14.512364584,34.455933794,33.548525146,9.8590190648,10.361136543,13.829718801,16.26949711,15.168918203,12.928249771,22.546130363,10.902135434,25.817225016,10.518161186,5.2790533173,9.53,11.62418923,25.697954309,32.929105977,6.5702642501,20.250358766,7.0612428045,14.532401222,15.101439747,14.371644767,24.93421103,5.3012221324,6.64,10.291120739,21.740425025,13.479139143,12.285363555,25.097742268,68.35886257,33.304370928,22.434829784,7.3275266803,57.204746689,17.139596444,17.796618998,37.251235532,9.4420105025,29.181406973,34.319513125,4.8949490117,27.698204745,14.214817142,15.103431644,65179
20/07/2017,17.457964253,12.404596149,19.255009896,21.835808609,11.971058859,19.820989224,19.734173487,18.526322275,26.257115989,36.151964881,37.48,15.398789251,7.6239232059,18.264640658,21.496975213,14.568906264,34.056389559,34.123921362,10.212358034,10.224686106,13.693273372,16.317518058,15.307176573,12.901575253,22.630621483,10.880762507,26.075753858,10.337469448,5.0425365916,9.3,11.595007165,25.543037563,33.349803034,6.5988928525,20.27241798,7.0214611549,14.805765565,15.196979468,14.567844695,25.181084407,5.3516075528,6.6,10.247483477,21.851718703,13.274614633,12.164645697,25.097742268,68.446991744,33.114872374,22.39176869,7.0568282425,57.915419156,17.319019217,17.85983967,37.300684075,9.3580400534,29.327314008,34.79288572,4.8166298275,26.605098337,14.325180629,15.066772829,64938
21/07/2017,17.485852375,12.41448029,19.273542148,21.496391895,12.026738203,19.820989224,19.65362584,18.473590807,26.053366439,35.218250643,36.7,15.530778873,7.5468273532,18.201565925,21.547045807,14.540635424,33.77100082,34.094663927,10.470898744,10.242879497,13.664035066,16.336726437,15.40593255,13.079405373,22.630621483,10.909907407,26.610641116,10.166287801,4.9763119084,9.14,11.599870843,25.579488562,33.980848618,6.5845785513,20.277932784,6.9120616185,14.647037882,15.871921367,14.479554727,25.74536641,5.1476080457,6.46,10.312939369,22.023428949,12.943479711,11.783920145,25.097742268,68.613457962,33.190671796,22.288422065,6.8794740935,58.608544154,17.234029482,18.00208618,37.556168213,9.4700006522,29.444039635,34.87642206,4.8459995215,26.401298837,14.155956616,14.782667015,64684
24/07/2017,17.495148416,12.780193483,19.458864669,21.30028446,12.184496343,19.948693122,19.821433438,18.710882412,25.761030127,34.665274249,36.58,15.486782333,7.6067907942,18.471886211,21.488630114,14.47467013,33.961259979,34.13367384,10.660495265,10.32474976,13.469113025,16.250288731,15.445434942,13.052730855,22.819101673,11.007057072,26.566067178,10.423060271,5.184446627,9.05,11.33236858,25.834645556,34.133829366,6.5845785513,20.404773266,6.8921707937,14.752856337,16.010608059,14.734614635,26.327282226,5.1460719048,6.55,10.276574985,22.417726551,13.079829385,11.960353937,25.034761735,69.377244136,32.783249904,21.745852286,7.094165958,58.529580547,17.271802698,18.168040443,37.729238112,9.787222349,29.346768279,34.690785749,4.9438985018,26.984906496,14.246706918,15.277561013,65099
25/07/2017,17.550924659,12.760425202,19.319872778,20.96841034,12.203056124,20.278034753,20.143624025,19.642471672,26.186246581,34.910034292,37.27,15.178806547,7.5810921766,18.399800801,21.405179123,14.41812845,34.208596887,34.621297752,10.401954555,10.151912539,13.712765576,16.634456313,15.425683746,12.857117722,22.949088011,11.075061838,26.744362931,10.594241918,5.2033679651,9.13,10.987047477,25.470135565,33.846990464,6.6418357561,20.454406499,6.9617886805,14.461855585,15.871921367,14.930814563,26.627057041,5.3213455778,6.48,10.109298817,22.265095221,13.410964306,12.276077566,24.200269677,67.90842457,32.157904675,22.038667722,7.2995233937,57.318805233,17.045163406,18.4841438,38.075377911,9.7499021493,28.69505019,34.463381267,4.9928479919,28.355921312,14.136038557,15.488349198,65667
26/07/2017,17.504444456,12.958108009,19.190147014,20.711962156,12.110257218,19.995741926,19.969104124,19.053636951,25.548421901,34.837512798,37.43,14.958823844,7.3669370304,18.030363077,21.363453628,14.323892317,34.008824769,34.52377297,10.341628389,9.9881720149,13.25469878,16.125434267,15.356554561,12.848226216,22.786605089,10.919622373,26.699788993,10.03314652,4.9384692323,8.88,10.987047477,25.123851075,33.827867871,6.5631070995,20.360654838,7.4292230633,14.400128152,15.924314117,14.891574577,25.74536641,5.2804842307,6.44,10.036570049,22.080665698,13.186961271,12.053213828,24.900928103,67.820295396,32.461102362,22.340095378,6.9728183824,55.976423908,16.979060279,18.294481785,37.992963673,9.9085129977,29.317586872,33.739399651,4.8655793176,27.475878018,14.05488176,15.433360976,65010
27/07/2017,17.764733593,13.145906676,19.19941314,20.998580714,12.054577874,19.794104192,19.942254908,19.044848373,25.326954998,34.447709767,37.24,15.002820385,7.2298777368,18.390790125,21.52201051,14.27677425,34.265674635,34.865109708,10.557078981,9.979075319,13.20596827,15.779683442,15.642946897,13.070513867,22.793104406,11.071175851,26.361027062,10.052166703,4.8817052182,8.6,11.658234973,24.968934329,34.325055301,6.6132071537,20.382714052,7.8568757966,14.311946106,16.022935765,15.205494463,25.974605974,5.3460774457,6.43,10.19657334,22.290533776,13.255136108,12.071785806,25.247321033,67.859463918,33.351745567,22.46066644,6.8794740935,56.906439728,16.856297329,18.523656719,38.413276287,10.076453896,29.239769787,34.296308586,4.9145288077,27.512932472,13.944213399,15.7449609,65277
28/07/2017,17.755437552,13.343589483,19.180880888,20.892984403,12.156656671,19.995741926,19.969104124,19.449122958,25.30037897,34.21201491,37,15.011619693,7.2298777368,18.652099735,21.580426204,14.116572822,33.904182231,34.367733318,10.453662697,9.7334645318,13.547081841,16.221476162,15.455310539,12.901575253,22.702113969,11.036201972,26.298623549,10.071186886,4.9100872252,8.6,12.018147108,24.877806831,35.156888118,6.6132071537,20.459921302,7.6281313113,14.197309446,15.979788794,15.254544445,26.036324318,5.6319532611,6.45,10.407486768,23.314435613,13.284353895,12.192503664,25.822018393,66.78232957,32.30002859,22.05589216,6.9821528113,56.309825805,16.80908081,18.365605041,38.775898934,10.057793796,29.482948178,34.226694969,5.032007584,28.105803745,13.811411367,18.072795632,65497
